QGC WPL 110
0	0	0	16	0.000000	0.000000	0.000000	0.000000	-35.364565	149.165733	584.049988	1
1	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363651	149.163653	5.000000	1
2	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363651	149.162844	5.000000	1
3	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363606	149.162844	5.000000	1
4	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363606	149.163653	5.000000	1
5	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363561	149.163653	5.000000	1
6	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363561	149.162844	5.000000	1
7	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363516	149.162844	5.000000	1
8	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363516	149.163653	5.000000	1
9	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363471	149.163653	5.000000	1
10	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363471	149.162844	5.000000	1
11	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363426	149.162844	5.000000	1
12	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363426	149.163653	5.000000	1
13	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363381	149.163653	5.000000	1
14	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363381	149.162844	5.000000	1
15	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363336	149.162844	5.000000	1
16	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363336	149.163653	5.000000	1
17	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363291	149.163653	5.000000	1
18	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363291	149.162844	5.000000	1
19	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363246	149.162844	5.000000	1
20	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363246	149.163653	5.000000	1
21	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363202	149.163653	5.000000	1
22	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363202	149.162844	5.000000	1
23	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363157	149.162844	5.000000	1
24	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363157	149.163653	5.000000	1
25	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363112	149.163653	5.000000	1
26	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363112	149.162844	5.000000	1
27	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363067	149.162844	5.000000	1
28	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363067	149.163653	5.000000	1
29	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363022	149.163653	5.000000	1
30	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.363022	149.162844	5.000000	1
31	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362977	149.162844	5.000000	1
32	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362977	149.163653	5.000000	1
33	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362932	149.163653	5.000000	1
34	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362932	149.162844	5.000000	1
35	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362887	149.162844	5.000000	1
36	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362887	149.163653	5.000000	1
37	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362842	149.163653	5.000000	1
38	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362842	149.162844	5.000000	1
39	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362797	149.162844	5.000000	1
40	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362797	149.163653	5.000000	1
41	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362752	149.163653	5.000000	1
42	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362752	149.162844	5.000000	1
43	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362707	149.162844	5.000000	1
44	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362707	149.163653	5.000000	1
45	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362662	149.163653	5.000000	1
46	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362662	149.162844	5.000000	1
47	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362617	149.162844	5.000000	1
48	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362617	149.163653	5.000000	1
49	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362572	149.163653	5.000000	1
50	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362572	149.162844	5.000000	1
51	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362527	149.162844	5.000000	1
52	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362527	149.163653	5.000000	1
53	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362482	149.163653	5.000000	1
54	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362482	149.162844	5.000000	1
55	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362437	149.162844	5.000000	1
56	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362437	149.163653	5.000000	1
57	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362392	149.163653	5.000000	1
58	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362392	149.162844	5.000000	1
59	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362347	149.162844	5.000000	1
60	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362347	149.163653	5.000000	1
61	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362303	149.163653	5.000000	1
62	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362303	149.162844	5.000000	1
63	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362258	149.162844	5.000000	1
64	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362258	149.163653	5.000000	1
65	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362213	149.163653	5.000000	1
66	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362213	149.162844	5.000000	1
67	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362168	149.162844	5.000000	1
68	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362168	149.163653	5.000000	1
69	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362123	149.163653	5.000000	1
70	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362123	149.162844	5.000000	1
71	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362078	149.162844	5.000000	1
72	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362078	149.163653	5.000000	1
73	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362033	149.163653	5.000000	1
74	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.362033	149.162844	5.000000	1
75	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361988	149.162844	5.000000	1
76	0	3	16	0.000000	0.000000	0.000000	0.000000	-35.361988	149.163653	5.000000	1
